timestamp,x,y,z,w
1516786563484179,-0.0640869,-0.112183,0.733459,0.667297
1516786563507303,-0.0387573,-0.0960083,0.733032,0.672241
1516786563522127,-0.0186157,-0.0843506,0.732788,0.674866
1516786563543183,-0.00457764,-0.0784302,0.73291,0.67572
1516786563567488,0.00494385,-0.0795898,0.734497,0.673828
1516786563582303,0.0150146,-0.0802002,0.738586,0.669128
1516786563604344,0.0306396,-0.0742188,0.744873,0.662292
1516786563627504,0.0533447,-0.0631714,0.755554,0.649841
1516786563642465,0.0874634,-0.0315552,0.768127,0.633423
1516786563665508,0.114929,-0.00500488,0.766541,0.631714
1516786563686565,0.122498,0.00238037,0.757507,0.641113
1516786563702607,0.122314,-0.0110474,0.756165,0.642639
1516786563724802,0.107056,-0.0396118,0.756531,0.64386
1516786563746724,0.0951538,-0.0579834,0.761475,0.638489
1516786563762767,0.0817871,-0.0697021,0.765198,0.634705
1516786563784826,0.0581665,-0.09198,0.764282,0.635559
1516786563807117,0.0304565,-0.120605,0.761353,0.63623
1516786563822927,-0.000427246,-0.151001,0.756775,0.635925
1516786563844984,-0.0316772,-0.182251,0.74707,0.638428
1516786563867055,-0.0536499,-0.198669,0.737732,0.642944
1516786563882235,-0.0699463,-0.213318,0.7276,0.648193
1516786563905146,-0.0772705,-0.225708,0.720764,0.650757
1516786563927407,-0.0823975,-0.237366,0.715515,0.651794
1516786563942250,-0.0872803,-0.247864,0.709106,0.654236
1516786563965337,-0.0901489,-0.253296,0.702881,0.658447
1516786563986360,-0.0900269,-0.253784,0.69812,0.663391
1516786564002411,-0.0874634,-0.253479,0.694763,0.667297
1516786564025485,-0.0835571,-0.253479,0.693481,0.669128
1516786564048527,-0.0772095,-0.252502,0.694275,0.669434
1516786564069614,-0.0686035,-0.249878,0.696655,0.668945
1516786564084623,-0.059021,-0.24646,0.699402,0.668213
1516786564107684,-0.0501099,-0.243164,0.701904,0.667542
1516786564129743,-0.043335,-0.240601,0.703857,0.666931
1516786564144781,-0.0389404,-0.238403,0.705017,0.666748
1516786564167842,-0.0372925,-0.236755,0.705383,0.667053
1516786564190906,-0.0385132,-0.235779,0.70459,0.668152
1516786564204955,-0.041748,-0.23468,0.703491,0.669495
1516786564228006,-0.0460205,-0.23407,0.702454,0.670471
1516786564251065,-0.0507202,-0.234375,0.700745,0.671814
1516786564265102,-0.0549316,-0.236023,0.698853,0.672913
1516786564288183,-0.0580444,-0.239502,0.697327,0.673035
1516786564311361,-0.0611572,-0.241455,0.69635,0.673035
1516786564332418,-0.0616455,-0.239136,0.697205,0.672913
1516786564347322,-0.0598755,-0.232544,0.701721,0.670715
1516786564361579,-0.057312,-0.218506,0.704834,0.672424
1516786564383564,-0.0485229,-0.196106,0.710449,0.674072
1516786564406599,-0.0372925,-0.173096,0.714905,0.676392
1516786564421663,-0.0220947,-0.150513,0.717651,0.679565
1516786564444799,-0.00317383,-0.130066,0.719788,0.681824
1516786564466867,0.0184937,-0.112488,0.720459,0.68396
1516786564481865,0.0441284,-0.0957031,0.719788,0.686096
1516786564504977,0.0749512,-0.0768433,0.718628,0.687012
1516786564526952,0.106506,-0.0583496,0.717651,0.685669
1516786564540860,0.132629,-0.0460815,0.713867,0.686035
1516786564563965,0.156372,-0.0346069,0.707642,0.68811
1516786564579166,0.180481,-0.0231323,0.700562,0.689941
1516786564601149,0.206848,-0.0123901,0.690674,0.69281
1516786564624269,0.241028,0,0.678955,0.693359
1516786564639230,0.273865,0.0088501,0.665283,0.694397
1516786564661310,0.300232,0.0151978,0.650696,0.697266
1516786564684362,0.32196,0.0250244,0.633423,0.703125
1516786564698254,0.343201,0.0377808,0.614502,0.70929
1516786564721462,0.363525,0.0511475,0.592896,0.716675
1516786564744398,0.382935,0.0653687,0.568359,0.72522
1516786564758415,0.399902,0.0802002,0.541687,0.734924
1516786564781476,0.41571,0.0958862,0.512634,0.745056
1516786564803685,0.429199,0.111023,0.480896,0.756409
1516786564818575,0.439026,0.127014,0.446411,0.769226
1516786564841730,0.445068,0.143005,0.410095,0.78302
1516786564864707,0.447205,0.15686,0.370972,0.798523
1516786564878873,0.445679,0.167786,0.328857,0.81543
1516786564900796,0.439575,0.17749,0.283691,0.833496
1516786564923853,0.431335,0.188354,0.233398,0.85083
1516786564938895,0.41571,0.196228,0.176208,0.870361
1516786564960952,0.388489,0.198181,0.109192,0.893188
1516786564984015,0.352295,0.191467,0.0348511,0.915405
1516786564999055,0.302429,0.175537,-0.0405884,0.935913
1516786565021114,0.223694,0.156494,-0.104004,0.95636
1516786565052196,0.113586,0.148315,-0.134888,0.973083
1516786565059214,-0.0360718,0.153503,-0.129639,0.978882
1516786565081274,-0.230652,0.181458,-0.0932007,0.951355
1516786565103332,-0.397766,0.204102,-0.0629272,0.892273
1516786565118372,-0.428345,0.21051,-0.0679321,0.876099
1516786565141432,-0.346191,0.188782,-0.102417,0.913208
1516786565163490,-0.227905,0.158325,-0.144897,0.949707
1516786565178531,-0.122131,0.128418,-0.174072,0.968628
1516786565201594,-0.0991821,0.113342,-0.185852,0.970947
1516786565223669,-0.136719,0.112488,-0.184204,0.966797
1516786565238690,-0.18634,0.116333,-0.178101,0.959167
1516786565260751,-0.226929,0.119263,-0.174622,0.950684
1516786565283837,-0.246521,0.119019,-0.174133,0.945923
1516786565298851,-0.255859,0.117065,-0.174744,0.943542
1516786565320910,-0.261169,0.113464,-0.175537,0.942383
1516786565343973,-0.265808,0.107849,-0.175842,0.941711
1516786565359011,-0.272095,0.10199,-0.174438,0.940796
1516786565381071,-0.279663,0.0960083,-0.171143,0.939819
1516786565404133,-0.290405,0.0922852,-0.165833,0.937866
1516786565419180,-0.299683,0.0881958,-0.160645,0.936218
1516786565441383,-0.30127,0.0807495,-0.15686,0.937073
1516786565463432,-0.291687,0.0706787,-0.15387,0.941406
1516786565478475,-0.282043,0.0630493,-0.149841,0.945496
1516786565501537,-0.280823,0.0576172,-0.143921,0.947144
1516786565523449,-0.278198,0.0532227,-0.137207,0.949158
1516786565538642,-0.269043,0.0488281,-0.131409,0.95282
1516786565561551,-0.256042,0.0437622,-0.125549,0.957458
1516786565583827,-0.245056,0.0390015,-0.117981,0.961487
1516786565606893,-0.234436,0.0354004,-0.108398,0.965393
1516786565621820,-0.210938,0.0324707,-0.0960693,0.972229
1516786565643980,-0.162659,0.0259399,-0.0776367,0.983276
1516786565658810,-0.0814819,0.0153809,-0.0529785,0.995117
1516786565681006,0.0199585,0.00402832,-0.019043,0.999573
1516786565704075,0.111572,0,0.0262451,0.993347
1516786565719115,0.179504,0.00354004,0.0830078,0.980225
1516786565741028,0.22229,0.00933838,0.147522,0.963684
1516786565764088,0.243713,0.0141602,0.213684,0.945862
1516786565787151,0.251404,0.0142212,0.279419,0.926514
1516786565801187,0.251099,0.0111084,0.344055,0.904602
1516786565823247,0.250061,0.0112915,0.407104,0.878357
1516786565840292,0.259644,0.0255127,0.467529,0.844543
1516786565861492,0.27594,0.0587769,0.5224,0.804626
1516786565885412,0.289307,0.101868,0.567993,0.763672
1516786565900451,0.294678,0.145203,0.60376,0.726257
1516786565921740,0.283386,0.174377,0.635803,0.69635
1516786565937551,0.258057,0.187622,0.664551,0.675659
1516786565959827,0.229248,0.189087,0.689087,0.660828
1516786565989870,0.202759,0.18811,0.707581,0.650146
1516786565997712,0.181213,0.192627,0.717896,0.64386
1516786566019899,0.163818,0.201172,0.71698,0.646912
1516786566041048,0.149902,0.208435,0.705994,0.659973
1516786566057872,0.140198,0.212036,0.68811,0.679504
1516786566079959,0.136108,0.213562,0.664246,0.703247
1516786566100991,0.13324,0.209839,0.634766,0.731567
1516786566118050,0.133545,0.201233,0.598938,0.763428
1516786566140089,0.132324,0.181335,0.55542,0.800659
1516786566162181,0.135132,0.164001,0.501953,0.838318
1516786566177189,0.140503,0.143066,0.443665,0.873413
1516786566200249,0.142395,0.112183,0.378845,0.907471
1516786566221306,0.14386,0.074646,0.299377,0.940247
1516786566237376,0.146179,0.0250244,0.20929,0.966492
1516786566260409,0.132629,-0.0466919,0.128052,0.981689
1516786566281682,0.0585938,-0.101807,0.0655518,0.990906
1516786566297508,-0.0825806,-0.129089,0.00952148,0.988098
1516786566320569,-0.159241,-0.115967,-0.0101318,0.980347
1516786566341850,-0.146851,-0.104309,0.00488281,0.983582
1516786566357668,-0.0911865,-0.10022,0.0135498,0.990662
1516786566379727,-0.0203247,-0.10376,0.0175171,0.994202
1516786566400783,0.0234985,-0.106079,0.0168457,0.993896
1516786566417827,0.0205688,-0.108398,0.0129395,0.993774
1516786566441893,-0.0189819,-0.108582,0.00982666,0.993835
1516786566460941,-0.0466919,-0.107483,0.00897217,0.993042
1516786566477987,-0.0522461,-0.107178,0.0116577,0.992798
1516786566500047,-0.0429688,-0.105286,0.0144653,0.993408
1516786566521103,-0.0334473,-0.103943,0.0155029,0.993896
1516786566537174,-0.0286865,-0.103821,0.0149536,0.994019
1516786566559203,-0.0275879,-0.103516,0.0135498,0.994141
1516786566582270,-0.0298462,-0.103821,0.0125732,0.994019
1516786566597306,-0.0314331,-0.104187,0.0120239,0.993958
1516786566619365,-0.0306396,-0.103882,0.0110474,0.994019
1516786566641422,-0.0305786,-0.104126,0.00952148,0.994019
1516786566656463,-0.03125,-0.104919,0.0078125,0.993958
1516786566679530,-0.0303345,-0.105469,0.00622559,0.993896
1516786566701583,-0.029541,-0.105774,0.00531006,0.993896
1516786566724650,-0.0300903,-0.105774,0.00421143,0.993896
1516786566739685,-0.0310669,-0.105957,0.00280762,0.993835
1516786566761743,-0.0308228,-0.106323,0.00134277,0.993835
1516786566776783,-0.0302124,-0.107056,-0.000305176,0.993774
1516786566799072,-0.0302734,-0.107544,-0.00219727,0.993713
1516786566822122,-0.03125,-0.107788,-0.00378418,0.993652
1516786566837170,-0.0321045,-0.108154,-0.00506592,0.993591
1516786566859218,-0.0309448,-0.108826,-0.00665283,0.99353
1516786566875044,-0.0297241,-0.109131,-0.00817871,0.99353
1516786566898105,-0.0297241,-0.109558,-0.00958252,0.993469
1516786566919311,-0.0316162,-0.110107,-0.0112915,0.993347
1516786566942352,-0.0357666,-0.110962,-0.0131226,0.993042
1516786566957371,-0.0369263,-0.111938,-0.0141602,0.99292
1516786566979320,-0.03479,-0.112488,-0.0146484,0.99292
1516786567002384,-0.0310669,-0.112427,-0.0146484,0.993042
1516786567018425,-0.0282593,-0.112,-0.0142822,0.993164
1516786567039480,-0.0258789,-0.110962,-0.0134277,0.993347
1516786567061539,-0.0228271,-0.109192,-0.0113525,0.993652
1516786567078584,-0.0194702,-0.105652,-0.00793457,0.994141
1516786567099642,-0.0181274,-0.101563,-0.00402832,0.994629
1516786567121700,-0.0166626,-0.0980835,-0.000732422,0.994995
1516786567138746,-0.0176392,-0.0961304,0.000854492,0.995178
1516786567159840,-0.0213013,-0.0947266,0.00146484,0.995239
1516786567181891,-0.0251465,-0.093689,0.00170898,0.995239
1516786567205925,-0.0275879,-0.0933838,0.00152588,0.995239
1516786567218960,-0.0317993,-0.0929565,0.00109863,0.995117
1516786567235006,-0.034668,-0.0921021,0.000610352,0.995117
1516786567258085,-0.0343018,-0.0916748,0.000732422,0.995178
1516786567279152,-0.0320435,-0.0906372,0.0012207,0.995361
1516786567295162,-0.0293579,-0.088562,0.00231934,0.995605
1516786567318222,-0.0278931,-0.0861206,0.0043335,0.99585
1516786567339483,-0.0266113,-0.0839844,0.00628662,0.996094
1516786567355322,-0.0273438,-0.0812988,0.00775146,0.996277
1516786567378383,-0.0272827,-0.0782471,0.00976563,0.99646
1516786567399646,-0.0227661,-0.0761108,0.0126343,0.996704
1516786567415482,-0.0186768,-0.0741577,0.0157471,0.996887
1516786567438544,-0.0202026,-0.0702515,0.0181274,0.997131
1516786567459839,-0.020874,-0.0670166,0.0227051,0.997253
1516786567475642,-0.0286255,-0.0637817,0.0271606,0.997131
1516786567498737,-0.0233154,-0.0615845,0.0297852,0.997375
1516786567519763,-0.0223389,-0.059082,0.0319214,0.997437
1516786567534800,-0.0205688,-0.0542603,0.0333862,0.997742
1516786567557866,-0.00732422,-0.0481567,0.0355225,0.998169
1516786567579054,0.000183105,-0.0447388,0.039856,0.998169
1516786567594958,0.000183105,-0.0444336,0.0443726,0.997986
1516786567618020,-0.00109863,-0.0440063,0.0470581,0.997864
1516786567639077,-0.00769043,-0.0419312,0.0491943,0.997864
1516786567655120,-0.0119019,-0.0415649,0.0549316,0.997498
1516786567678188,-0.0131226,-0.0411987,0.0593262,0.997253
1516786567699382,-0.00695801,-0.039917,0.0612793,0.997253
1516786567715278,-0.00439453,-0.0387573,0.0612793,0.997314
1516786567737427,0,-0.0363159,0.0617065,0.997375
1516786567759542,0.00634766,-0.0336914,0.0629883,0.997375
1516786567775439,0.00732422,-0.0325928,0.0646362,0.997314
1516786567797496,0.00421143,-0.0322266,0.0665894,0.997192
1516786567826704,-0.000305176,-0.0324707,0.0678711,0.997131
1516786567835624,-0.0022583,-0.0326538,0.0685425,0.99707
1516786567857658,-0.000305176,-0.0328979,0.0683594,0.99707
1516786567879858,0.003479,-0.0334473,0.0679321,0.99707
1516786567895783,0.00634766,-0.0343628,0.0681763,0.997009
1516786567918820,0.0065918,-0.0353394,0.0687866,0.996948
1516786567940880,0.00512695,-0.0358887,0.0693359,0.996887
1516786567954915,0.00354004,-0.0355225,0.0697632,0.996887
1516786567977977,0.00299072,-0.0352173,0.0701904,0.996887
1516786568001041,0.00390625,-0.0348511,0.0702515,0.996887
1516786568015077,0.00494385,-0.034729,0.0698242,0.996887
1516786568038186,0.00671387,-0.034668,0.0701904,0.996887
1516786568061200,0.00714111,-0.0343628,0.071228,0.996826
1516786568075236,0.00549316,-0.0338745,0.0726929,0.996704
1516786568105317,0.0043335,-0.0332031,0.0740967,0.996643
1516786568120357,0.00512695,-0.0325317,0.0751953,0.996582
1516786568143418,0.00695801,-0.0314941,0.076416,0.996521
1516786568157456,0.00830078,-0.0306396,0.0777588,0.99646
1516786568180534,0.0088501,-0.0297241,0.0794067,0.996338
1516786568195555,0.00836182,-0.0285645,0.0811157,0.996216
1516786568217616,0.00592041,-0.0272217,0.0830078,0.996155
1516786568240675,0.00177002,-0.0264282,0.0847168,0.996033
1516786568261731,-0.00164795,-0.0256348,0.086853,0.99585
1516786568277774,-0.00408936,-0.0232544,0.0904541,0.995605
1516786568300856,-0.00915527,-0.0186157,0.0957642,0.995178
1516786568321921,-0.0206299,-0.0135498,0.101624,0.994507
1516786568337936,-0.0361938,-0.00909424,0.107544,0.993469
1516786568360996,-0.0516968,-0.00402832,0.114136,0.992065
1516786568382191,-0.0669556,0.00238037,0.122192,0.990234
1516786568397237,-0.081543,0.00738525,0.129395,0.988159
1516786568421157,-0.0925293,0.0108643,0.134888,0.98645
1516786568442442,-0.0986328,0.013855,0.137939,0.985413
1516786568457369,-0.100281,0.0172729,0.140259,0.984863
1516786568480460,-0.103333,0.0209351,0.1427,0.984131
1516786568501375,-0.108887,0.0249023,0.145081,0.983032
1516786568517431,-0.11261,0.0297852,0.146912,0.982239
1516786568540490,-0.113037,0.0351563,0.148315,0.981812
1516786568561530,-0.11261,0.039856,0.149353,0.981506
1516786568577572,-0.112488,0.0441895,0.150146,0.981201
1516786568600633,-0.113342,0.0484619,0.150452,0.980835
1516786568621721,-0.114807,0.0527344,0.149902,0.980591
1516786568637766,-0.11438,0.0576782,0.149475,0.980408
1516786568661026,-0.114075,0.062439,0.14978,0.980103
1516786568681987,-0.11554,0.0653687,0.151184,0.979492
1516786568697036,-0.117493,0.0670776,0.152649,0.978943
1516786568711072,-0.115356,0.0682983,0.154114,0.978882
1516786568734014,-0.11261,0.0683594,0.155457,0.979004
1516786568757202,-0.117004,0.0682373,0.155579,0.978455
1516786568771230,-0.124023,0.0690308,0.153931,0.977783
1516786568794194,-0.127441,0.069458,0.154846,0.977173
1516786568817209,-0.132629,0.069397,0.157898,0.976013
1516786568831459,-0.137207,0.0682983,0.158508,0.975342
1516786568853306,-0.145081,0.0671387,0.157471,0.974487
1516786568876368,-0.145813,0.0697021,0.155396,0.974487
1516786568891407,-0.141418,0.0737305,0.153931,0.975098
1516786568913466,-0.137146,0.078186,0.155029,0.975159
1516786568936528,-0.134094,0.0813599,0.158813,0.974731
1516786568951633,-0.138489,0.0827026,0.160706,0.973694
1516786568973627,-0.150269,0.0813599,0.161743,0.971863
1516786568996688,-0.161011,0.0817261,0.164856,0.969604
1516786569010725,-0.163452,0.081604,0.164246,0.969299
1516786569033819,-0.163269,0.0806885,0.162598,0.969727
1516786569056985,-0.161255,0.0819092,0.161011,0.970215
1516786569070970,-0.159851,0.0840454,0.159119,0.970581
1516786569094177,-0.157776,0.0858765,0.157837,0.970947
1516786569117225,-0.156372,0.0869751,0.157532,0.97113
1516786569131255,-0.159363,0.0874634,0.157715,0.970581
1516786569154107,-0.163635,0.0865479,0.157654,0.969971
1516786569177167,-0.165283,0.0856934,0.157349,0.969788
1516786569191206,-0.1651,0.0856323,0.156433,0.969971
1516786569215302,-0.164551,0.0863647,0.155334,0.970154
1516786569236326,-0.165222,0.086792,0.154602,0.970154
1516786569251599,-0.166138,0.086731,0.154053,0.970093
1516786569273422,-0.166504,0.0859375,0.153503,0.970215
1516786569288462,-0.166992,0.0852051,0.152832,0.970276
1516786569319545,-0.167847,0.0845947,0.151978,0.970337
1516786569333617,-0.167908,0.0840454,0.151306,0.970459
1516786569348624,-0.167969,0.0834351,0.150879,0.970581
1516786569370683,-0.168091,0.0823975,0.150513,0.970703
1516786569393775,-0.169006,0.0811768,0.149902,0.970703
1516786569408939,-0.169495,0.0802002,0.14917,0.970825
1516786569430842,-0.169373,0.0791016,0.148376,0.971069
1516786569453944,-0.168762,0.0778809,0.14801,0.971313
1516786569468947,-0.168213,0.0766602,0.147705,0.971558
1516786569491165,-0.167969,0.0753784,0.147339,0.971741
1516786569514276,-0.168091,0.0742798,0.14679,0.971924
1516786569529277,-0.168457,0.0731812,0.146118,0.972046
1516786569551307,-0.168762,0.0721436,0.145203,0.972168
1516786569574283,-0.169189,0.0709839,0.144226,0.972351
1516786569589262,-0.169434,0.0700073,0.143494,0.972473
1516786569611460,-0.169922,0.0690918,0.143005,0.972534
1516786569633414,-0.170044,0.0683594,0.142517,0.972656
1516786569650427,-0.169861,0.0679932,0.141907,0.972778
1516786569671626,-0.170166,0.0678711,0.141174,0.972839
1516786569693686,-0.170654,0.0678711,0.140564,0.972839
1516786569710670,-0.171204,0.0681763,0.140381,0.972778
1516786569731751,-0.17218,0.0686646,0.140503,0.972534
1516786569753702,-0.173096,0.0692139,0.140625,0.97229
1516786569769750,-0.17334,0.0699463,0.140625,0.972229
1516786569791802,-0.172913,0.0706787,0.140564,0.972229
1516786569813883,-0.172974,0.0710449,0.140564,0.972229
1516786569829941,-0.173401,0.0710449,0.140625,0.972168
1516786569850959,-0.174194,0.0709229,0.140869,0.971985
1516786569874247,-0.175659,0.0708618,0.140991,0.97168
1516786569890064,-0.176636,0.071228,0.141296,0.971436
1516786569911337,-0.177185,0.0717773,0.141968,0.971191
1516786569934259,-0.177917,0.0720215,0.142761,0.970947
1516786569950225,-0.178345,0.0726929,0.143982,0.970642
1516786569971311,-0.177979,0.0742798,0.145569,0.970337
1516786569993495,-0.17511,0.0770874,0.1474,0.970337
1516786570010383,-0.171204,0.0811157,0.148865,0.97052
1516786570031591,-0.167969,0.0853271,0.150391,0.970459
1516786570053497,-0.165466,0.0892334,0.152527,0.970215
1516786570070545,-0.164856,0.0927734,0.154907,0.969604
1516786570091738,-0.163208,0.0968628,0.156677,0.969238
1516786570113659,-0.162109,0.10083,0.158081,0.96875
1516786570129910,-0.162659,0.103577,0.160339,0.968018
1516786570154794,-0.165222,0.106201,0.162109,0.96698
1516786570173842,-0.166748,0.109192,0.163147,0.966248
1516786570191866,-0.16571,0.113403,0.164124,0.965759
1516786570211134,-0.168213,0.115356,0.167725,0.964478
1516786570234201,-0.168701,0.117004,0.170593,0.963684
1516786570250019,-0.173157,0.117615,0.172424,0.962524
1516786570271077,-0.172791,0.121521,0.171875,0.962158
1516786570295141,-0.166077,0.125671,0.171082,0.962952
1516786570310186,-0.163635,0.131042,0.170959,0.962708
1516786570331238,-0.156799,0.136353,0.173218,0.962708
1516786570353297,-0.153015,0.140137,0.174561,0.962524
1516786570370342,-0.163208,0.141174,0.173706,0.960815
1516786570391543,-0.176086,0.142151,0.174011,0.958374
1516786570413456,-0.1745,0.143799,0.172791,0.958618
1516786570430501,-0.172058,0.143677,0.170898,0.959412
1516786570451590,-0.171814,0.144348,0.169128,0.959656
1516786570473833,-0.171204,0.148193,0.168091,0.959412
1516786570490696,-0.167175,0.153931,0.167786,0.959229
1516786570510934,-0.163513,0.159363,0.167603,0.959045
1516786570533970,-0.162476,0.163269,0.165955,0.958801
1516786570549867,-0.166077,0.164124,0.163696,0.958435
1516786570570884,-0.167847,0.165161,0.161194,0.958374
1516786570594082,-0.164734,0.167603,0.158264,0.958984
1516786570609978,-0.161316,0.170166,0.155579,0.959534
1516786570633182,-0.160156,0.172546,0.153748,0.959656
1516786570654115,-0.159851,0.174622,0.152344,0.959534
1516786570670139,-0.159424,0.176208,0.151062,0.959473
1516786570692426,-0.158813,0.177673,0.149414,0.959595
1516786570707407,-0.159485,0.178955,0.147217,0.959595
1516786570730299,-0.160461,0.180115,0.144653,0.959595
1516786570752460,-0.161316,0.181641,0.141724,0.959595
1516786570773609,-0.161865,0.183777,0.138916,0.959534
1516786570790459,-0.162354,0.186157,0.136414,0.959351
1516786570812517,-0.163391,0.188477,0.133728,0.959045
1516786570833599,-0.164673,0.190674,0.130859,0.958801
1516786570850632,-0.165344,0.193054,0.127747,0.958679
1516786570879908,-0.16571,0.195801,0.124634,0.958435
1516786570894910,-0.167786,0.198425,0.12146,0.957947
1516786570909775,-0.170776,0.2005,0.117981,0.957397
1516786570931977,-0.172974,0.202698,0.114136,0.957031
1516786570953893,-0.174316,0.205444,0.110046,0.956665
1516786570969070,-0.17572,0.208801,0.10553,0.956177
1516786570992141,-0.177795,0.211975,0.100281,0.955688
1516786571022075,-0.179993,0.215271,0.0942383,0.955139
1516786571029092,-0.182556,0.218872,0.0879517,0.954468
1516786571052202,-0.184937,0.223389,0.081543,0.953491
1516786571074365,-0.186768,0.22876,0.0751343,0.952393
1516786571089267,-0.188904,0.234131,0.0687256,0.951172
1516786571112392,-0.19165,0.239441,0.0618286,0.949768
1516786571134591,-0.194641,0.245056,0.0542603,0.948181
1516786571157442,-0.197937,0.250793,0.0465088,0.946411
1516786571171490,-0.20105,0.256653,0.0385132,0.944519
1516786571194532,-0.203979,0.262268,0.0300293,0.942688
1516786571209610,-0.207458,0.267822,0.0209351,0.940613
1516786571231660,-0.21106,0.273499,0.0113525,0.938354
1516786571254694,-0.214233,0.278809,0.00183105,0.936157
1516786571269734,-0.216858,0.283203,-0.00726318,0.934143
1516786571291792,-0.218872,0.286865,-0.0162354,0.932434
1516786571307833,-0.220276,0.290039,-0.0250244,0.930969
1516786571328889,-0.221802,0.292175,-0.0336304,0.929626
1516786571351951,-0.221741,0.294312,-0.0424194,0.92865
1516786571368008,-0.219604,0.296692,-0.0513306,0.927917
1516786571389049,-0.217407,0.299438,-0.0598145,0.927063
1516786571412112,-0.215515,0.302856,-0.0671997,0.925903
1516786571434325,-0.213379,0.30603,-0.0731812,0.924866
1516786571449211,-0.210693,0.309875,-0.078186,0.923828
1516786571472271,-0.205994,0.315308,-0.0823975,0.922668
1516786571488333,-0.199707,0.322327,-0.0847168,0.921387
1516786571509371,-0.193665,0.329834,-0.0849609,0.919983
1516786571531427,-0.188354,0.337402,-0.0839233,0.918457
1516786571547472,-0.182007,0.345825,-0.0824585,0.916748
1516786571569536,-0.173706,0.355103,-0.0803223,0.914978
1516786571591595,-0.165833,0.364807,-0.0764771,0.912964
1516786571607632,-0.159241,0.373901,-0.0714722,0.910889
1516786571629861,-0.1521,0.382507,-0.0667725,0.908875
1516786571653847,-0.143555,0.391296,-0.0622559,0.90686
1516786571667791,-0.135376,0.40033,-0.0569458,0.90448
1516786571689908,-0.129272,0.407837,-0.0517578,0.902344
1516786571713035,-0.122375,0.414856,-0.0474854,0.90033
1516786571727984,-0.114319,0.421875,-0.0436401,0.898315
1516786571751013,-0.107971,0.428162,-0.0394897,0.896362
1516786571772071,-0.102234,0.43396,-0.0355225,0.894348
1516786571788113,-0.097168,0.439087,-0.0313721,0.892578
1516786571811173,-0.0933228,0.443542,-0.0266113,0.89093
1516786571832357,-0.0903931,0.447449,-0.0209351,0.889404
1516786571848271,-0.090271,0.449951,-0.0134888,0.888367
1516786571870331,-0.0933838,0.450806,-0.00366211,0.887695
1516786571892523,-0.0981445,0.449768,0.00787354,0.887634
1516786571907439,-0.105591,0.446777,0.0216675,0.888123
1516786571930490,-0.114563,0.441528,0.038269,0.889038
1516786571951546,-0.12439,0.433777,0.0579834,0.890442
1516786571967588,-0.138306,0.420471,0.0813599,0.892944
1516786571990650,-0.155762,0.404541,0.108765,0.894531
