timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1516691215121644,-5,-6,-12,-4,-4,-2,-4,-2
1516691215128254,0,9,18,9,0,2,1,1
1516691215128254,-3,3,1,1,-1,-1,-1,-1
1516691215143703,-4,13,5,-1,-1,-3,-2,-3
1516691215143703,3,-1,0,0,-3,-1,0,-1
1516691215150721,-1,2,-5,-2,-2,-3,-3,-1
1516691215150721,2,-9,-14,-5,-5,-1,-3,-2
1516691215167265,-4,-8,7,1,-2,-1,0,-2
1516691215167265,-1,-1,-12,-1,0,-1,-1,1
1516691215168769,-4,3,-2,-5,-1,1,-3,-2
1516691215168769,3,7,7,5,1,0,1,0
1516691215181302,0,-10,-13,-10,-8,-4,-3,-2
1516691215181302,-1,-2,-6,-1,0,-1,-1,-3
1516691215188322,-6,-2,2,0,-1,-1,-2,0
1516691215188322,2,-3,9,3,3,0,0,1
1516691215203888,-1,26,21,8,0,0,-3,-3
1516691215203888,-5,-26,-20,2,2,1,0,2
1516691215210919,5,18,22,4,-2,-4,-3,1
1516691215210919,1,-5,-15,-8,-3,-1,-1,-2
1516691215226928,-7,-16,-11,-4,-1,0,-2,-3
1516691215226928,-3,3,5,0,0,1,2,-3
1516691215228934,3,-4,-6,0,-2,-1,-2,0
1516691215228934,10,2,2,0,-2,-3,-2,1
1516691215241001,2,5,-6,-3,0,-2,-3,-1
1516691215241001,1,22,7,-4,-3,-3,0,-1
1516691215249483,1,1,-4,1,4,1,1,1
1516691215249483,-10,-4,1,0,-2,-1,-2,-1
1516691215264066,-6,-30,-20,-1,1,-1,-2,-4
1516691215264066,-4,10,2,-11,-6,-2,-4,-1
1516691215270541,3,-22,9,14,-1,2,3,2
1516691215270541,-5,-13,-15,-1,5,3,3,-1
1516691215287170,6,25,29,5,3,-1,-1,1
1516691215287170,1,1,-17,-7,-8,-5,-4,-2
1516691215288589,-7,-27,-10,-4,1,-1,0,-4
1516691215288589,3,41,17,4,-3,-1,0,-1
1516691215300713,0,-54,-17,-13,-11,-3,-4,-2
1516691215300713,3,6,36,18,16,3,4,0
1516691215309649,4,-6,-27,-9,-4,2,0,2
1516691215309649,-2,-5,-11,-4,0,0,-1,-2
1516691215324183,-8,-23,3,1,-3,-2,-4,-4
1516691215324183,3,7,-5,2,0,0,0,0
1516691215330784,1,8,4,-1,-1,-1,1,-1
1516691215330784,-5,6,2,-2,-4,-2,-2,3
1516691215347330,-2,-1,-11,1,2,2,1,-11
1516691215347330,4,-9,-7,-9,-7,-4,-6,-2
1516691215348776,-4,22,2,-4,-1,-1,0,-1
1516691215348776,-2,-21,-8,-4,1,0,2,1
1516691215360862,8,59,27,10,2,0,1,2
1516691215360862,-3,-9,9,2,-2,-1,-4,0
1516691215369804,-1,4,-27,-10,-3,-5,-3,-5
1516691215369804,-9,-21,-1,-2,-5,-1,-4,-6
1516691215383877,2,28,0,-2,-1,-1,4,5
1516691215383877,-1,0,5,-1,0,-2,-1,-3
1516691215390950,-4,-15,-1,-2,-3,0,-4,-1
1516691215390950,4,-10,-8,-4,1,-1,0,-2
1516691215407405,-2,-3,8,4,3,3,1,3
1516691215407405,-4,-8,-16,-8,-5,-1,1,-1
1516691215408407,-2,-12,12,5,8,-2,-1,-2
1516691215408407,-5,-20,-20,-4,-2,-1,-1,0
1516691215421497,-2,17,-16,-7,-3,-2,-4,0
1516691215421497,7,8,25,6,0,-1,-3,3
1516691215429964,-4,-18,-6,-3,-1,-2,-2,-1
1516691215429964,0,-7,12,6,-1,0,1,-1
1516691215444084,-3,-14,-13,-2,2,-1,1,-1
1516691215444084,-3,22,-1,1,-1,1,2,2
1516691215450603,-4,-26,-18,-2,1,0,1,1
1516691215450603,9,-22,-7,0,1,0,0,-2
1516691215467145,-3,-24,-4,-4,-9,-2,-4,-2
1516691215467145,-7,-14,-10,-1,0,1,-3,-3
1516691215468587,5,24,32,4,-3,-4,1,1
1516691215468587,-1,9,-24,-1,2,2,2,4
1516691215480683,-13,-65,-12,0,-1,-2,-2,0
1516691215480683,9,10,-1,-4,-2,-2,-3,-1
1516691215489625,-7,-28,-11,-6,-7,-1,0,-1
1516691215489625,-13,60,42,4,5,0,2,-5
1516691215504192,39,108,7,1,-6,-5,-6,1
1516691215504192,-8,-53,13,2,-3,-2,-3,-1
1516691215510762,4,-4,-22,-5,5,5,8,12
1516691215510762,-8,-49,-18,-4,-8,-5,-9,-9
1516691215526722,2,22,8,-2,3,3,2,-1
1516691215526722,-5,43,18,-1,-5,-9,-3,-5
1516691215533240,18,88,22,0,-4,-1,-7,-5
1516691215533240,0,-70,-18,-2,-2,-2,5,17
1516691215548862,-30,-31,2,-1,2,1,-16,-37
1516691215548862,19,28,-22,-5,1,2,22,28
1516691215549783,-22,-54,11,5,1,0,-10,-27
1516691215549783,32,113,20,-1,-5,-8,-6,-6
1516691215564823,17,-53,-14,0,6,7,9,11
1516691215564823,-27,-23,-44,-7,-8,-7,-17,-17
1516691215570931,10,12,26,-4,-11,-7,0,16
1516691215570931,-66,0,-9,-3,0,-2,-15,-13
1516691215585881,74,10,-4,-4,-1,-2,13,36
1516691215585881,-40,-24,-6,6,6,9,-11,-55
1516691215593399,22,48,-8,7,9,2,3,-6
1516691215593399,-38,-118,-38,0,-4,1,-4,-9
1516691215609024,-45,44,-19,-9,3,0,7,1
1516691215609024,15,-44,7,0,-4,-5,-1,31
1516691215609975,-11,34,-5,-2,0,-2,0,-7
1516691215609975,-23,-78,27,9,-1,-1,-6,-11
1516691215624481,8,52,0,6,3,-1,0,2
1516691215624481,-3,-15,-40,-5,7,9,8,3
1516691215631000,13,-17,8,-5,-6,-5,-7,-5
1516691215631000,2,108,34,16,4,-1,5,12
1516691215645538,14,56,35,1,-1,1,0,1
1516691215645538,-67,-90,-66,-17,-14,-13,-19,-28
1516691215653058,-42,-70,-16,-10,-6,-3,-4,3
1516691215653058,69,127,32,-3,-2,-2,11,1
1516691215670102,-24,-103,-27,-2,-2,0,-10,-15
1516691215670102,23,93,56,8,2,-1,7,13
1516691215671105,7,-36,-42,-3,-1,2,-3,2
1516691215671105,8,-23,-27,-13,-2,-2,-3,-4
1516691215684642,-46,24,71,-2,-20,-16,-16,-12
1516691215684642,36,-71,-39,-7,-1,0,7,11
1516691215690694,-37,16,26,8,4,2,0,-5
1516691215690694,-10,-54,-11,-1,3,3,4,-1
1516691215705742,24,18,-15,-2,-2,-2,5,10
1516691215705742,12,21,21,5,1,2,-6,12
1516691215713218,-3,12,-10,0,0,-2,3,-3
1516691215713218,29,8,18,1,-4,-6,-3,5
1516691215728842,-11,-12,6,-1,0,-2,-5,-12
1516691215728842,2,-41,6,0,2,1,3,1
1516691215729762,3,-18,12,1,-3,-3,2,5
1516691215729762,2,-20,-29,-7,-3,3,-2,-1
1516691215744802,5,-45,-15,-2,-4,-1,2,3
1516691215744802,10,-3,13,6,6,1,3,0
1516691215750901,12,31,-4,-1,-2,0,-6,-6
1516691215750901,17,5,17,-4,-4,-3,-3,3
1516691215765858,-42,-103,-25,-4,-5,-3,-5,-8
1516691215765858,8,64,9,-4,-2,3,4,0
1516691215773378,-2,-17,-24,-3,3,0,-3,-1
1516691215773378,-4,8,4,3,2,0,-1,3
1516691215788940,-7,-5,-11,-1,-4,-5,1,0
1516691215788940,6,1,-1,-1,-9,-4,-1,6
1516691215789946,-2,-14,10,7,11,0,-33,-31
1516691215789946,2,48,10,-8,-11,-3,23,19
1516691215804486,13,63,39,9,8,7,18,-11
1516691215804486,-4,-5,0,-6,-12,-8,-5,0
1516691215810508,8,32,23,7,4,2,5,10
1516691215810508,0,2,-3,2,1,0,-18,-8
1516691215825548,-6,-14,-15,-6,-1,-4,-6,0
1516691215825548,-4,9,7,4,1,2,5,-6
1516691215833066,1,-5,-11,-8,-5,-3,-1,3
1516691215833066,-4,-32,-13,-1,1,0,1,-1
1516691215849117,4,4,-3,0,-1,0,3,5
1516691215849117,-6,7,-3,-4,-1,-2,-28,-14
1516691215849595,1,-15,-8,-5,1,0,15,1
1516691215849595,8,7,2,3,5,3,22,29
1516691215864621,-8,7,-1,-5,-3,-3,-31,-13
1516691215864621,-3,14,2,2,0,6,49,0
1516691215870637,-12,-37,-21,18,4,-3,-17,-18
1516691215870637,9,54,7,-27,-6,2,2,-4
1516691215885675,8,8,70,71,24,11,0,10
1516691215885675,1,-11,-17,-10,-5,-10,-20,11
1516691215893197,2,4,3,-5,-7,-2,16,15
1516691215893197,-15,-32,-32,-11,-7,-5,-12,-17
1516691215908738,4,-7,-31,-11,-2,0,-2,7
1516691215908738,0,34,6,-18,0,2,-4,-9
1516691215909741,6,-13,28,34,9,6,18,16
1516691215909741,1,38,8,3,3,0,-17,-10
1516691215924781,-13,-88,-24,-15,-10,-4,1,-5
1516691215924781,0,22,5,5,0,0,5,-2
1516691215930795,-1,-2,-29,-27,-11,-6,-16,-8
1516691215930795,-6,-52,-12,3,0,0,5,0
1516691215945922,9,58,7,-6,-3,2,6,9
1516691215945922,-8,-15,-3,5,4,-4,-30,-27
1516691215953382,3,-5,3,-5,-1,-5,43,25
1516691215953382,-2,-12,3,8,1,3,-19,-7
1516691215976417,-4,4,-18,-15,-4,-2,-7,-30
1516691215976417,0,0,14,8,-3,-2,0,18
1516691215977421,6,21,6,-10,-12,-17,-17,-11
1516691215977421,-4,-6,-2,10,18,5,8,-1
1516691215984958,3,-2,-16,-13,-8,-4,3,19
1516691215984958,-3,10,9,8,3,1,-9,-28
1516691215990957,-2,-4,-5,-5,-7,-1,1,9
1516691215990957,-2,-7,3,-2,-6,-1,0,-3
1516691216005997,-3,-6,-6,-2,2,1,-13,-5
1516691216005997,0,-9,-4,3,6,-2,9,11
1516691216013527,1,13,10,-8,-7,-9,-17,0
1516691216013527,-3,-2,-2,-2,0,12,15,2
1516691216029132,3,20,0,2,4,-3,-4,15
1516691216029132,-5,-21,-2,0,-4,-3,17,-11
1516691216029559,1,10,-6,-4,-2,5,4,11
1516691216029559,-3,-7,-4,0,-3,-5,-13,-9
1516691216044600,-2,1,-3,-5,-2,-4,5,7
1516691216044600,3,-9,-2,-9,-22,-26,-24,4
1516691216050706,-3,5,7,10,27,33,-8,-15
1516691216050706,1,-2,6,10,14,9,53,16
1516691216065740,-2,-9,-16,-5,-4,-18,-27,-7
1516691216065740,5,8,8,-2,-3,52,31,11
1516691216073202,0,6,-3,-3,0,-12,-15,12
1516691216073202,3,-2,2,-1,-3,10,-2,8
1516691216088721,-3,-5,-1,-2,-1,0,-24,-35
1516691216088721,0,10,-1,-1,-2,-14,-18,3
1516691216089720,-5,-6,-3,-4,-6,-4,7,-3
1516691216089720,0,-5,-3,-2,-3,1,11,-4
1516691216104762,3,-1,-5,-1,-1,-1,4,-6
1516691216104762,-2,4,6,-2,1,-5,2,9
1516691216110812,-5,-4,-9,-4,-4,-4,-24,-24
1516691216110812,2,0,1,-1,1,-8,16,7
1516691216125818,-2,0,-1,-2,-5,0,22,6
1516691216125818,0,-6,-5,0,4,-8,-23,12
1516691216133335,-1,-2,3,0,-6,-5,0,-20
1516691216133335,5,7,1,3,11,22,33,41
1516691216148967,-1,0,-3,0,1,-1,28,1
1516691216148967,-5,-3,-6,-1,4,-6,-11,-25
1516691216149963,6,8,-2,-8,-33,-29,-60,10
1516691216149963,-5,-8,-3,4,28,10,-4,-21
1516691216171436,2,1,4,2,1,2,19,29
1516691216171436,-8,-2,-1,2,3,-21,-52,-40
1516691216172438,-6,-7,-5,-10,-9,19,71,-3
1516691216172438,-1,-2,-3,-6,-26,-25,-40,-1
1516691216185977,-3,-4,-11,-4,10,18,-10,-28
1516691216185977,0,4,5,4,-1,0,-14,-5
1516691216193007,1,-6,-4,-5,-9,-32,-30,12
1516691216193007,-8,3,3,-2,-12,-8,-33,-59
1516691216209073,6,-2,-3,10,24,28,83,57
1516691216209073,1,2,-5,-3,-11,-7,5,11
1516691216209537,0,-5,-3,2,14,20,2,-13
1516691216209537,-2,1,3,-3,-19,-29,-28,-10
1516691216224579,-2,0,7,-6,-12,-17,-41,-9
1516691216224579,2,0,6,1,13,24,64,35
1516691216230594,4,-5,-6,1,0,-8,27,25
1516691216230594,-6,11,3,-3,-11,-20,-73,-28
1516691216245635,-4,-9,-4,-6,-7,-5,-25,-7
1516691216245635,7,5,0,6,5,34,77,33
1516691216253190,4,-2,-1,-1,-16,-4,-33,-1
1516691216253190,-6,-7,-3,-9,0,3,36,1
1516691216268696,7,5,12,9,8,14,-11,28
1516691216268696,-15,-6,-1,4,4,13,-20,-78
1516691216269698,0,0,-2,-8,-24,-24,6,9
1516691216269698,2,-1,-3,6,32,38,19,-8
1516691216284738,-6,-8,-7,-9,-30,-31,-17,0
1516691216284738,-1,7,-4,-11,-22,-80,-75,-35
