timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
3,-49,-28,-32,-73,31,-33,73,18
4,43,-36,41,64,-36,68,-63,-10
4,27,-17,-12,-26,11,1,44,-24
4,-105,-46,-24,-49,-2,-43,-100,-44
4,126,-29,-24,8,-44,38,76,-10
4,45,-30,-4,-30,6,-36,5,-11
4,-13,-39,-23,2,-17,-8,-15,14
4,18,-28,16,53,-19,48,40,4
4,-46,-30,20,-66,-25,21,-65,-26
4,5,-32,7,45,-21,3,5,5
4,-14,-36,34,84,8,59,57,14
4,-22,-31,13,15,-31,25,-56,-31
4,-11,-9,-89,-110,9,20,3,26
4,-3,-35,29,15,-27,23,31,-20
4,-82,-29,11,31,-10,20,-28,-38
4,14,-15,-28,-77,-4,35,33,48
4,-10,-32,-24,46,-24,6,-40,-27
4,-65,-33,-17,-16,-5,-37,-45,-47
4,38,-27,3,15,-19,11,53,-9
4,17,-33,-1,-22,-6,-2,14,7
4,-38,-7,-10,12,-55,17,-69,-27
4,-68,-25,28,22,-25,29,44,-37
4,30,-23,1,-60,6,8,-100,-11
4,31,-49,-29,-54,5,24,50,-2
4,-16,-33,39,52,-26,27,1,-21
4,13,-10,-2,-72,-38,-37,8,17
4,-13,-27,0,91,-32,31,-11,2
4,11,-26,0,-48,-38,34,-14,1
4,2,-34,-9,4,-16,13,-3,-21
4,37,-37,-39,-14,-13,29,-62,19
4,66,-48,-1,-38,-50,23,-9,54
4,-70,-32,12,22,6,21,2,-51
4,-82,-47,-2,24,1,-4,2,74
4,25,-53,19,36,-35,46,68,28
4,19,-29,-7,-13,-33,-1,-99,-41
4,37,-11,-24,-42,11,-57,36,24
4,4,-30,-5,35,-28,77,-12,-25
4,8,-32,-11,-73,10,33,4,3
4,-56,-25,4,55,-13,15,-6,-5
4,23,-38,0,57,-28,13,12,11
4,-22,-43,48,14,-24,20,-43,-30
4,-32,-31,-34,-65,-5,25,3,18
4,10,-21,7,-8,7,-4,19,2
4,-44,-35,-5,17,-1,11,-17,-14
4,17,-27,-4,-8,-9,-19,-30,-1
4,20,-12,2,41,24,-7,-17,-15
4,-26,-30,-3,-39,-14,-9,4,-8
4,-23,-33,-5,2,-20,8,-21,14
4,2,-25,-1,-32,-7,1,-3,-17
4,-26,-36,-4,36,-24,11,27,-8
4,48,-33,-11,-31,9,-4,-59,-5
4,-7,-35,9,7,-33,67,-7,-5
4,4,-25,-7,-11,10,1,27,-15
4,-18,-29,-5,14,-2,-37,-6,-16
4,-29,-29,15,0,-3,-3,26,14
4,22,-25,-2,19,-12,-3,-20,-11
4,-11,-29,0,-17,-14,-7,-15,-6
4,25,-33,-9,10,-20,6,11,7
4,-46,-25,9,-12,-9,-5,-8,-2
4,18,-33,6,12,-14,-3,1,0
4,5,-39,-15,0,-8,-1,-7,0
4,-20,-33,17,17,-36,30,-22,3
4,3,-22,-17,-22,-12,11,14,4
4,-7,-55,4,13,-37,25,-14,-19
4,2,-27,0,0,-16,18,-7,17
4,-5,-28,-2,8,-13,-3,-14,-4
4,-23,-31,-11,-8,-20,35,0,-6
4,25,-26,9,-4,-8,19,10,4
4,-11,-24,-13,-17,-8,15,-14,-8
4,-17,-33,-8,3,-19,20,3,-8
4,7,-26,4,1,-28,6,11,-5
4,-7,-26,-2,-6,-19,-2,-9,2
4,3,-15,-9,-7,-15,0,8,-6
4,-10,-43,7,18,-29,18,-15,-17
4,-17,-30,5,-10,-9,-4,-12,-14
4,2,-25,-9,-5,-6,-16,-7,5
4,-8,-31,-1,9,-14,11,-7,-7
4,1,-27,8,2,-9,5,-3,0
4,-17,-28,-8,-36,-20,3,-5,2
4,-1,-30,-16,-3,-16,2,-2,-11
4,-7,-54,1,-1,-44,1,-14,-11
4,-6,-33,14,22,-34,33,-2,1
4,-7,-49,-1,4,-24,16,0,3
4,-12,-65,10,17,-30,17,-10,-14
4,-6,-31,-6,-20,-41,27,-9,-7
4,-3,-37,-4,-2,-25,18,-10,4
4,-13,-42,-1,10,-35,3,-2,-9
4,2,-28,-8,-13,-44,-2,-12,-8
4,-9,-31,17,19,-16,6,-7,-4
4,-5,-36,-17,-20,-28,9,3,-4
4,-4,-30,10,7,-25,9,-7,-3
4,-11,-30,2,6,-27,11,-14,-10
4,3,-25,-14,-8,-23,-5,4,3
4,-12,-33,7,2,-34,-1,-11,-11
4,-8,-31,-2,-7,-26,-3,-5,-1
4,4,-31,2,-10,-19,-13,-2,6
4,-8,-31,-6,-11,-33,8,-9,-11
4,-8,-33,0,13,-16,-8,-4,-3
4,-8,-27,6,-2,-21,-4,-5,-1
4,-4,-28,-8,-15,-22,9,2,-4
4,-7,-31,-4,-2,-9,-5,-10,-10
4,-6,-30,11,15,-21,12,-7,-6
4,11,-18,-1,-9,-14,5,7,8
4,-12,-24,10,13,-22,-2,-13,-9
4,-2,-31,-2,-12,-24,-7,-11,4
4,-1,-21,-7,2,7,-8,-11,8
4,-10,-29,-4,3,-15,9,-12,-10
4,-1,-27,3,6,3,-9,-30,-2
4,-5,-27,13,8,-15,-18,-8,-1
4,-3,-29,-9,-16,-23,6,4,-1
4,-5,-21,2,12,-12,-3,-16,1
4,-9,-26,-4,-15,-11,-7,-22,-7
4,5,-20,-2,21,-12,10,29,12
4,-12,-27,4,-5,5,-5,-21,-10
4,-10,-30,-14,-8,-8,-6,-18,-8
4,5,-14,-3,10,8,-6,26,10
4,-10,-30,3,5,-34,14,-18,-11
4,0,-27,6,-11,3,-5,-11,2
4,-5,-27,-2,-1,-16,-18,-3,-9
4,-2,-27,-26,-33,-21,4,-3,1
4,-10,-30,1,15,17,-5,-24,-4
4,-15,-27,0,1,-27,-10,-22,-12
4,5,-25,-9,-27,-18,8,20,7
4,-9,-33,6,3,-4,-2,-31,-13
4,-2,-28,0,-6,-25,-7,-19,-8
4,8,-22,-12,3,-10,-15,8,9
4,-12,-34,3,4,-28,15,-17,-8
4,-5,-26,12,10,-24,13,-31,-1
4,-4,-26,1,-3,10,-28,-9,2
4,-2,-28,-20,-35,-21,16,-10,-5
4,-4,-30,4,10,5,2,-5,-2
4,-12,-28,2,-16,-10,-21,-6,-9
4,2,-29,-8,4,-9,12,23,7
4,-12,-24,2,-5,-18,1,-20,-5
4,-3,-27,2,6,-28,-3,-13,-4
4,5,-8,-10,-5,-12,-3,10,7
4,-10,-31,4,-8,-31,20,-16,-10
4,-3,-27,2,6,-23,-10,-17,-4
4,1,-25,3,9,-15,-14,-7,14
4,-3,-30,14,21,-18,21,-9,-12
4,0,-37,-21,-24,-28,-20,-18,21
4,-17,-30,0,7,-13,-4,-11,-8
4,2,-19,-6,4,-20,22,3,3
4,-6,-26,14,9,-15,-1,-20,-4
4,-7,-23,8,13,-6,2,-19,-8
4,9,-16,-5,-4,-16,-4,-4,8
4,-19,-35,-13,-2,-6,10,-14,-19
4,-3,-30,3,-4,-11,-9,3,5
4,-2,-24,-2,4,-2,-12,-4,-5
4,-2,-29,1,13,-11,22,-7,-4
4,-3,-27,11,-3,-5,-15,-7,-3
4,-11,-30,-4,-7,-23,-19,-9,-9
4,-1,-19,-16,-21,-18,13,-5,-7
4,-11,-34,9,10,-24,-6,-6,-5
4,1,-26,-1,3,-9,3,-9,0
4,6,-7,-1,3,-3,-3,-16,5
4,-19,-35,-3,-12,-31,7,1,-19
4,13,-24,2,3,-37,-8,-12,37
4,-5,-27,-9,-27,-8,-14,-8,3
4,-4,-31,-8,5,-21,21,-7,-1
4,-3,-28,15,11,-25,-6,-1,-3
4,-10,-27,-4,-15,-14,-13,-8,-17
4,4,-24,-4,14,-16,17,3,9
4,-7,-21,-5,-4,-5,-8,-17,-10
4,-7,-22,-7,-7,-16,-12,-18,-6
4,2,-16,-3,9,6,4,8,7
4,-13,-30,10,-31,-51,1,-18,-8
4,-5,-31,-3,22,12,-3,-14,-6
4,4,-25,-5,0,24,-13,-6,12
4,-8,-27,-2,-1,-8,11,-10,-9
4,-4,-23,8,-6,-12,-6,-4,-3
4,-7,-30,-3,2,-24,3,-8,0
4,1,-22,-3,9,-10,16,-3,5
4,-5,-44,-2,-7,-11,-8,-17,14
4,-5,-24,4,24,4,2,-10,-3
4,8,-20,-16,-24,-2,3,13,7
4,-8,-26,14,17,-2,6,-37,-17
4,-23,-21,-2,9,0,-2,-9,-19
4,3,-20,-10,-12,-11,-12,-10,3
4,-10,-26,1,5,-22,11,-11,-1
4,-1,-20,1,-7,-25,-7,-3,-1
4,-3,-20,3,-2,-17,-1,-6,-7
4,0,-23,-10,12,-8,-1,-8,-4
4,-8,-26,7,4,-3,-7,-1,-3
4,-3,-21,-1,-13,-18,-3,-2,-4
4,3,-12,-9,-21,-11,-4,2,-2
4,-14,-29,7,14,4,9,-9,-5
4,-1,-23,-9,-4,-18,-11,-18,-2
4,4,-16,-2,15,-17,-8,-2,4
4,-4,-21,-9,-20,-21,14,-9,-6
4,-3,-22,4,11,-13,-3,-26,-5
4,-6,-24,6,-8,-18,-12,-7,-7
4,-1,-25,-10,-1,-10,7,-5,5
4,-1,-37,7,21,-2,-3,-3,0
4,-7,-22,-6,-17,-25,-4,-10,-14
4,3,-10,-6,-1,-8,1,4,3
4,-7,-29,0,-31,-26,1,-10,-7
4,0,-18,1,1,-8,5,-11,-4
4,3,-17,1,8,6,-7,-3,5
4,-9,-26,-5,-9,-25,4,-9,-4
4,-8,-26,0,7,10,0,-8,-5
5,-5,-43,2,-1,-14,-3,-9,-1
5,-7,-23,5,-1,-25,-7,-2,0
5,7,-11,-11,3,-9,4,17,9
5,-17,-24,0,-11,-44,-6,-17,-1
5,-3,-22,1,1,-11,-6,-6,-4
5,2,-16,4,12,10,-4,-6,4
5,-8,-24,-4,-8,-20,7,-13,-12
5,-6,-23,3,8,-28,-2,-6,-2
5,-6,-22,-2,-11,-16,-6,-11,-9
5,1,-26,-9,-8,-21,15,-7,4
5,-3,-33,11,13,-5,-2,1,-4
5,-5,-24,-7,-24,-11,-13,-7,-3
5,6,-1,-1,13,3,4,6,5
5,-13,-24,-4,-9,-9,-1,-17,-7
5,-5,-20,2,-6,-19,-7,-12,3
5,7,-15,-2,4,-1,-7,-3,7
5,-8,-26,0,-8,-22,10,-9,-3
5,-6,-28,0,4,-6,-2,-6,-3
5,-6,-22,6,-1,-10,-11,-13,-5
5,3,-28,-6,3,-9,11,-2,1
5,-4,-29,-3,-17,-15,-7,-10,3
5,-6,-23,5,11,-30,-7,0,-4
5,4,-3,-7,6,2,2,6,3
5,-12,-35,4,-1,-14,2,-10,-2
5,-2,-24,6,14,-9,-2,-11,-13
5,4,-14,-8,-21,-7,-9,0,11
5,-7,-26,2,2,-21,6,-13,-6
5,-3,-24,2,5,-4,-6,-17,-5
5,-5,-23,-8,-23,-10,-11,-7,1
5,1,-27,-7,8,-17,6,-4,6
5,-1,-38,2,-4,-9,0,-18,-2
5,-6,-22,4,3,-25,2,1,-2
5,-3,-7,-6,5,-2,-4,-9,-3
5,-12,-32,0,3,-24,27,-14,-3
5,-3,-22,1,-4,-22,-10,-5,1
5,6,-15,-11,-4,10,-9,-1,5
5,-5,-26,-3,-7,-13,4,-8,-4
5,-4,-24,2,4,-8,-10,-9,-6
5,-4,-21,-4,-10,-6,-7,-9,-2
5,0,-25,-3,5,-14,7,-2,4
5,-8,-31,-1,-8,-6,1,-10,3
5,-3,-22,8,9,-20,0,-10,-4
5,7,-10,-8,-1,-6,4,3,10
5,-9,-33,1,-5,-18,-11,-6,-6
5,-3,-23,-2,6,-29,1,-11,-4
5,5,-15,0,8,14,-5,2,6
5,-8,-24,-3,-2,-21,8,-13,-10
5,-4,-23,2,-11,-3,1,-12,-3
5,-4,-23,5,8,-9,-8,-3,0
5,1,-25,-7,-9,-17,12,-4,0
5,-4,-33,0,0,-12,-4,-9,-6
5,-9,-21,7,7,-14,5,-13,-8
5,9,-14,-16,-7,-16,-7,6,11
5,-11,-35,6,5,-2,-5,-18,-8
5,0,-22,3,1,-15,0,-4,-1
5,7,-20,-1,7,18,4,6,4
5,-6,-25,0,-5,-20,7,-10,-7
5,-4,-23,-2,-8,-19,-10,-9,-4
5,-6,-21,6,9,-8,-13,-7,0
5,-4,-24,-8,2,-20,9,-4,0
5,-4,-27,6,8,6,5,1,-2
5,-9,-21,-3,-11,-20,-10,-14,-10
5,4,-13,-2,6,-5,2,4,5
5,-13,-41,-2,-5,-26,-7,-14,-7
5,-4,-24,5,13,-7,0,-2,1
5,8,-9,-2,0,-3,-5,6,7
5,-10,-24,-3,-9,-24,8,-13,-7
5,-4,-22,3,-4,-15,-4,-9,0
5,-3,-23,-1,-2,-14,-7,-7,6
5,-3,-26,-9,7,-12,9,-3,0
5,-4,-28,-4,-8,-39,-8,-16,-2
5,-7,-18,3,-1,-8,0,-10,-7
5,9,-15,-4,0,-13,-1,2,6
5,-11,-29,-3,-4,-16,-11,-17,-3
5,-6,-23,1,-2,-5,1,-5,-3
5,6,-3,-5,-1,2,1,-2,1
5,-14,-26,0,-2,-27,8,-10,-7
5,5,-23,2,-7,-14,-6,-8,-2
5,-5,-21,-1,0,-4,-3,-4,-2
5,0,-23,-6,-1,-16,0,-6,2
5,-4,-25,-1,-3,-2,-10,-11,-4
5,-8,-22,8,-5,-4,-5,-7,-9
5,6,-18,-11,5,-5,-5,-1,7
5,-10,-35,-7,-22,-17,-2,-19,-5
5,-6,-24,8,12,-8,0,-9,0
5,9,-13,-5,4,-3,2,6,9
5,-9,-24,1,-2,-23,12,-10,-8
5,-7,-23,6,3,-9,-13,-8,-2
5,5,-22,-1,-10,-4,-7,-4,-1
5,-3,-24,2,6,-13,7,-8,-2
5,-3,-29,3,-6,-8,5,2,-1
5,-10,-21,-4,-12,-13,-2,-10,-12
5,3,-17,-6,6,-16,5,0,4
5,-6,-35,6,-2,-21,1,-13,-4
5,-3,-22,-7,-9,-7,-5,-10,-3
5,6,-3,-6,3,-11,2,6,12
5,-8,-29,0,-2,-19,6,-11,-15
5,-5,-21,-7,-9,-25,-5,-8,-2
5,0,-23,3,5,-2,-8,-5,3
5,1,-27,-3,0,-13,4,-6,-2
5,-5,-24,-1,1,-18,-10,-2,-1
5,-9,-23,1,-4,-8,0,-7,-5
5,3,-17,-8,0,-9,7,1,0
5,-6,-41,14,17,-3,3,-2,-1
5,-7,-24,-4,-19,-20,-8,-7,-4
5,4,-8,-11,6,11,-3,7,7
5,-13,-30,3,-3,-18,-1,-8,-11
5,-3,-22,0,5,-15,6,-9,-3
5,1,-24,5,1,3,2,-3,9
5,-3,-26,-9,-7,-17,3,-7,-2
5,-5,-34,0,2,-14,-5,-11,4
5,-8,-23,2,-6,-18,-1,-7,-7
5,4,-15,-8,1,-8,3,3,6
5,-10,-31,2,-2,-16,-3,-16,-6
5,-4,-21,3,2,-9,-1,-7,-3
5,9,-5,-3,1,0,-2,5,9
5,-12,-32,-8,-13,-19,-2,-9,-13
5,-4,-22,4,8,-9,1,-8,-1
5,6,-23,-1,-1,-9,-3,-1,3
5,-5,-25,-9,-3,-21,2,-8,-1
5,-7,-33,1,-1,-8,-1,-14,0
5,-6,-24,4,-8,-21,-5,-3,-6
5,4,-17,-6,5,-7,9,6,5
5,-8,-35,5,-4,-7,-3,-10,1
5,-3,-21,0,-10,-22,-4,-16,-8
5,9,-6,-4,-1,3,3,10,7
5,-9,-29,1,5,-16,-6,-14,-4
5,-6,-21,0,-1,-15,3,-2,-3
5,4,-18,-6,-8,-1,-8,-3,9
5,-8,-26,-3,10,-22,5,-9,-4
5,-6,-31,4,-8,-3,0,-11,-8
5,-6,-23,7,2,-15,-5,-9,-4
5,5,-20,-7,9,-12,11,9,5
5,-6,-34,-2,-9,-20,0,-14,-2
5,-11,-20,-4,-7,-23,-6,-9,-5
5,4,-9,-2,3,2,0,5,6
5,-7,-31,2,-7,-26,-1,-13,-8
5,-4,-22,0,-3,-8,-1,-9,-6
5,2,-18,2,3,-4,-5,-3,6
5,-7,-25,-10,-6,-21,5,-10,-6
5,-8,-27,3,4,-10,-2,-9,-2
5,-6,-23,6,2,-14,-5,-10,-6
5,4,-21,-17,-15,-14,0,0,6
5,-8,-38,2,2,-16,-4,-16,-1
5,-6,-21,5,4,-16,2,-9,-7
5,6,-16,-3,0,0,0,8,7
5,-10,-29,2,-4,-20,0,-16,-10
5,3,-20,0,-2,-13,-5,-7,-1
5,3,-17,2,7,0,-2,-4,4
5,-9,-24,-8,-8,-17,3,-9,-5
5,-4,-28,1,4,-4,3,-5,-3
5,-5,-23,3,-7,-12,-7,-11,-7
5,-1,-25,-11,4,-14,-2,0,2
5,-7,-37,3,1,-10,-2,-6,-3
5,-10,-22,0,-9,-17,-2,-7,-5
5,6,-8,-10,8,-1,3,5,4
5,-11,-26,0,-9,-28,-2,-18,-9
5,-1,-20,1,-2,-14,-4,-8,-2
5,2,-14,2,7,-2,-1,-6,3
5,-9,-25,-10,-18,-14,4,-8,-7
5,-4,-23,6,2,-15,-1,-8,-1
5,-8,-22,7,6,-5,-2,-11,-7
5,4,-26,-7,-4,-15,-2,-6,1
5,-9,-37,-3,5,0,0,-7,-1
5,-7,-24,1,0,-10,-3,-4,-3
5,3,0,-6,0,-4,-1,8,3
5,-10,-24,5,2,-27,-2,-16,-7
5,-7,-20,0,-2,-16,-4,-12,-3
5,4,-15,-2,0,0,-5,0,6
5,-8,-26,-1,8,-16,10,-10,-7
5,-5,-27,-1,-5,-13,-7,-11,-2
5,-4,-22,1,-4,-11,-7,-8,-1
5,1,-28,-6,9,-11,7,3,4
5,-4,-34,-1,-9,-19,-5,-16,0
5,-4,-24,4,1,-25,-1,-6,-6
5,7,-2,-8,1,-5,-2,4,5
5,-15,-29,2,-6,-14,4,-15,-13
5,-4,-23,-3,-6,-3,-4,-3,-2
5,3,-14,-3,-1,9,-2,-1,6
5,-6,-27,0,10,-14,11,-9,-11
5,-2,-22,-1,-18,-5,-5,-9,0
5,-6,-23,1,1,-7,-11,-8,-2
5,-1,-28,-11,3,-11,4,-1,2
5,-9,-35,0,-4,-31,-11,-18,-4
5,-7,-24,7,6,-13,-1,-12,-5
5,4,-6,-5,-5,-8,7,7,7
5,-12,-33,-2,2,-17,-6,-15,-11
5,-4,-23,2,-8,-10,-4,-4,1
5,6,-18,0,5,3,-3,-1,6
5,-6,-28,-6,2,-17,0,-13,-6
5,-3,-25,4,-2,-9,-1,-12,7
5,-3,-23,4,-3,-6,-4,-6,-6
5,-4,-27,-16,-1,-15,4,-4,-4
5,5,-44,6,0,-14,-2,-9,8
5,-8,-23,8,-4,-16,-1,-10,-10
5,6,-9,-8,3,-9,2,6,5
5,-10,-38,2,-2,-22,-1,-4,-5
5,-14,-21,0,3,-20,0,-23,-6
5,-10,-38,2,-2,-22,-1,-4,-5
5,-14,-21,0,3,-20,0,-23,-6
6,9,-19,-3,6,10,-1,5,9
6,-6,-27,-1,0,-21,3,-13,-4
6,-2,-23,-1,0,-17,-1,-8,-2
6,-4,-22,8,4,-6,-3,-4,-5
6,-2,-26,-12,-2,-16,3,-2,-2
6,-6,-39,7,5,-11,0,-7,-1
6,-13,-23,4,-1,-15,0,-14,-8
6,11,-14,-10,5,-10,0,6,11
6,-13,-40,0,-6,-21,-3,-13,-11
6,1,-23,4,2,-14,-3,-2,-5
6,11,-20,-2,1,2,-1,-3,10
6,-12,-26,-6,-5,-22,4,-11,-12
6,-1,-25,2,-2,-17,-6,-12,-5
6,-4,-23,1,-2,-9,-9,-8,2
6,-1,-26,-11,-3,-15,4,-5,0
6,-10,-43,1,-6,-12,-1,-2,-2
6,-9,-23,8,4,-8,-3,-16,-5
6,4,-14,-13,-9,-16,2,5,-1
6,-7,-29,-1,-1,-18,-7,-17,-9
6,-3,-22,1,-7,-14,-5,-20,-6
6,4,-12,-2,9,12,4,5,10
6,-7,-27,-3,-7,-27,8,-11,-6
6,0,-24,4,8,-5,-2,-9,-2
6,0,-20,3,-5,-9,-5,-4,-1
6,-5,-25,-13,-9,-19,-5,-5,-2
6,-3,-31,3,9,-7,2,-9,-2
6,-11,-24,3,-9,-12,-4,-10,-6
6,8,-10,-8,9,-13,5,22,8
6,-8,-39,0,-8,-12,-1,-27,-6
6,-15,-24,-2,-1,-15,-9,-18,-6
6,8,-9,-9,-2,10,0,7,6
6,-16,-29,0,2,-25,0,-14,-12
6,-3,-21,0,6,-12,3,-2,-1
6,-2,-23,6,0,-5,-6,-6,5
6,-4,-28,-10,2,-17,5,-10,-9
6,-10,-38,0,-8,-17,-10,-19,5
6,-11,-24,3,-2,-13,6,-1,-15
6,6,-19,-5,6,-9,6,4,12
6,-12,-30,-5,-12,-21,-15,-31,-14
6,-2,-22,4,5,-11,0,-5,-5
6,5,-6,-4,3,-8,-1,-4,7
6,-10,-31,-3,-7,-25,2,-7,-8
6,-4,-25,9,9,-10,0,-6,-4
6,2,-22,3,4,-1,-4,-3,9
6,-2,-28,-18,-24,-18,-3,-7,1
6,-3,-40,0,-1,-14,-2,-10,-9
6,-11,-27,6,3,-15,10,-5,-3
6,5,-12,-9,-1,-10,-8,-7,-5
6,-7,-35,4,7,-19,20,6,-2
6,-2,-21,2,-2,-11,-1,-22,-7
6,5,-7,-11,-10,0,-1,25,11
6,-9,-33,2,4,-30,10,-4,-4
6,-6,-23,4,1,-15,-17,-28,-14
6,6,-22,-2,3,-5,-3,3,6
6,-4,-29,-7,3,-19,-1,-11,-4
6,-3,-37,-2,-9,7,3,-10,-4
6,-6,-26,10,8,-18,-3,0,-5
6,12,-16,-5,0,-7,-2,-2,4
6,-9,-34,0,0,-17,-6,-13,1
6,-1,-22,-1,-2,-17,2,-10,-11
6,3,-11,-1,2,-5,-6,11,7
6,-16,-33,-3,-3,-17,3,-5,-17
6,1,-25,-2,-6,-7,0,4,-1
6,0,-24,-8,-18,3,1,1,7
6,-5,-27,2,10,-17,-2,-7,-1
6,0,-31,-2,-9,-21,-5,-27,-4
6,-13,-27,5,-4,-22,-2,-11,-6
6,15,-19,0,10,-13,-11,-2,4
6,-16,-59,-14,-17,-16,-1,8,-9
6,-4,-23,5,4,-15,-2,8,-1
6,-3,-6,-1,4,-2,4,22,6
6,-11,-33,2,-7,-21,-2,-32,-17
6,-7,-19,-7,-14,-19,-5,-30,-5
6,1,-23,1,1,3,1,-1,4
6,-6,-31,-4,9,-22,-4,-18,-9
6,-3,-32,0,6,-27,-1,12,-1
6,-2,-22,17,0,-16,17,-6,-1
6,-1,-24,-24,-17,-11,0,-18,5
6,-9,-47,3,7,-13,-3,13,-8
6,-10,-23,6,9,3,12,2,-7
6,2,-1,-2,14,11,4,17,3
6,-13,-31,2,-9,-20,-11,-11,-8
6,-6,-23,-5,-4,-12,2,-13,5
6,-4,-18,-4,-1,-6,-8,-8,2
6,-2,-27,0,8,-24,11,-8,-1
6,-6,-23,-1,-16,-1,-3,-54,-1
6,-9,-25,-2,-16,-16,-2,-25,-12
6,-2,-27,-12,7,-15,-3,19,16
6,-3,-39,-4,-4,-14,5,-30,-8
6,-9,-26,17,10,-19,18,60,1
6,16,1,-2,4,-3,-4,-39,6
6,-14,-34,-9,-7,-20,-23,-45,-28
6,-5,-23,7,2,-17,0,27,1
6,4,-15,-13,-21,0,-5,-7,4
6,-10,-31,2,6,-23,-3,-1,-9
6,2,-27,-2,-18,-9,7,23,6
6,-3,-26,8,10,-10,-4,-17,-6
6,4,-30,-20,10,-15,-9,5,3
6,1,-45,19,6,-16,-16,28,1
6,-12,-24,1,9,-22,11,-46,-10
6,9,-6,-11,-10,-13,-4,11,12
6,-10,-26,5,8,-26,2,-1,-14
6,-9,-24,11,20,-14,15,37,1
6,9,-12,5,-13,-6,3,-4,7
6,-20,-27,-27,-19,-17,-38,-21,-12
6,6,-35,11,12,-33,5,18,-3
6,-1,-26,1,-9,-15,8,-23,-5
6,-2,-31,-8,13,-17,-14,5,8
6,-24,-34,-2,0,-26,-24,-68,-30
6,-7,-27,-3,-35,0,5,-17,-3
6,-1,-4,-6,19,2,1,0,2
6,-9,-39,4,13,-18,-9,5,-19
6,28,-26,4,-20,-23,-23,-14,10
6,-17,-17,-21,-14,-4,-12,5,-4
6,-4,-31,3,7,-20,13,-14,-5
6,-4,-21,-5,-41,-24,-8,-13,4
6,-1,-27,-1,22,-3,45,10,0
6,3,-30,21,31,-18,-37,-46,-6
6,4,-8,-19,-31,-13,-8,-9,-3
6,34,-25,26,18,-23,26,78,2
6,1,-7,-17,-8,15,-11,-41,21
6,-66,-50,-4,6,-14,6,1,-14
6,34,-31,-1,-8,-4,-5,-81,-2
6,4,-20,4,12,-3,-11,-25,0
6,-3,-30,9,22,-22,-11,13,-10
6,25,-26,-1,-13,-4,10,27,3
6,-10,-33,18,45,-8,30,15,-8
6,0,-30,-2,9,-11,-18,-22,-8
6,22,4,-19,-56,2,-1,9,-4
6,-18,-20,29,41,-29,9,19,-12
6,-3,2,-11,-4,-11,-32,13,12
6,-7,-53,-7,5,-5,59,-7,-1
6,-38,-34,8,13,-7,17,-40,-18
6,38,-9,7,-4,0,50,12,22
6,-14,-34,-19,-26,-26,7,-6,-4
6,23,-23,-9,0,-25,-7,-9,-10
6,13,-32,19,-7,-12,33,18,4
6,7,-28,-35,-17,-15,-13,-8,-15
6,22,-72,10,2,-38,59,45,34
6,-23,-23,7,-3,-16,34,29,-22
6,1,-15,0,22,-10,-5,32,21
6,-21,-56,11,39,-30,22,-16,-34
6,-1,-23,-24,-66,-20,-32,-34,-13
6,-10,-15,-13,-20,21,-15,4,20
6,6,-40,13,48,-24,22,19,-1
6,-35,-24,-10,-16,-8,-16,-41,7
6,-13,-25,11,13,7,2,-5,-15
6,-6,-28,-7,3,-20,-1,9,3
6,-14,-46,-17,-27,-6,-44,-71,-24
6,11,-24,21,52,-9,36,27,0
6,-43,-12,-8,-48,-1,3,-19,17
6,-41,-58,-7,-3,-45,19,-19,-40
6,55,-31,14,15,-18,13,-13,3
6,-55,-18,1,-8,2,3,34,26
6,-2,-33,2,37,-46,5,-35,-16
6,-19,-22,-19,-68,9,-55,-103,-50
6,-17,-30,5,6,-10,8,35,-2
6,14,-29,9,20,-14,11,-26,-9
6,-27,-27,-8,-18,1,-18,20,-9
6,-6,-25,19,36,-12,23,-37,4
6,-32,-16,-15,-39,-15,-11,-3,-3
6,-8,-34,-5,-19,-16,7,11,-24
6,5,-31,19,36,-13,34,12,-4
6,19,-16,1,3,-13,-12,21,16
6,-18,-37,-1,26,-30,41,7,-11
6,43,-26,0,-31,-4,-14,-74,-1
6,10,-29,-17,-39,-8,9,-7,2
6,-61,-27,-3,38,-17,26,-2,4
6,12,-25,-4,-12,-13,5,-13,-4
6,47,-26,10,-12,-21,-6,41,-7
6,-80,-20,-4,23,-14,28,-12,-7
6,2,-43,-15,-29,-36,1,-28,-4
6,23,-29,9,2,-42,18,71,9
6,2,-13,-9,3,9,-9,-25,-9
6,11,-44,-3,11,-30,11,4,-14
6,-5,-22,1,-20,-14,4,11,3
6,-20,-31,-3,-28,-10,-10,-27,-5
6,0,-29,-3,44,-21,57,-10,0
6,21,-39,-2,-4,-2,-38,-17,-12
6,-14,-27,9,1,-8,16,-20,-4
6,27,-26,-13,3,-2,-7,-10,6
6,-61,-80,-16,-40,-3,-29,-64,-9
6,-2,-27,2,8,-10,5,8,-12
6,7,2,-5,9,-9,8,-44,22
6,-5,-32,-6,-11,-32,-6,-11,3
6,-1,-18,14,16,-1,-10,8,6
6,10,-30,-9,-1,0,-28,-10,-9
6,22,-33,-8,-9,-10,-7,15,-3
6,-122,-29,5,18,-2,2,34,-16
6,22,-21,-24,-49,-22,-48,-22,-1
6,30,-26,6,-2,-15,0,34,3
6,4,-40,-1,-13,-9,-32,2,-1
6,-5,-30,7,19,-3,23,-27,-13
6,-1,-12,0,27,-12,-6,4,-5
6,-9,-32,-14,-77,-18,24,-19,-8
