timestamp,x,y,z
1516786565021114,-394.813,-237.438,-394.125
1516786565052196,-596.438,-166.125,-249.125
1516786565059214,-856.313,-89.125,-97.875
1516786565081274,-1167.69,24.9375,19.1875
1516786565103332,-1049.94,56.4375,-10.375
1516786565118372,-189.813,52.125,-52.6875
1516786565141432,556.438,-37.375,-113.313
1516786565163490,775.125,-48.9375,-133.063
1516786565178531,646.438,-59,-90.625
1516786565201594,152.813,-54.3125,-56.875
1516786565223669,-215.938,-41.6875,-20.5625
1516786565238690,-283.5,-30.5,-2.25
1516786565260751,-228.75,-23.5625,-11.8125
1516786565283837,-105.25,-18.375,-14.5
1516786565298851,-33.875,-20.875,-14.1875
1516786565320910,-15.0625,-26.6875,-15.25
1516786565343973,-13.5,-31.5625,-11
1516786565359011,-24.4375,-37.6875,-4.25
1516786565381071,-30.8125,-44.625,3.9375
1516786565404133,-45.875,-41.4375,13.75
1516786565419180,-34.25,-38.0625,16.4375
1516786565441383,17.8125,-44.875,11.6875
1516786565463432,71.75,-47.375,10.8125
1516786565478475,56.9375,-46.75,12.5625
1516786565501537,13.625,-38.0625,25.5625
1516786565523449,30.0625,-31.75,33.1875
1516786565538642,70.3125,-25.625,31.4375
1516786565561551,80.8125,-32.0625,28.625
1516786565583827,73.75,-35.125,37.875
1516786565606893,79.5625,-26.5625,53.4375
1516786565621820,148.688,-17.875,74.375
1516786565643980,297.688,-31.6875,111.063
1516786565658810,482.25,-45.8125,148.063
1516786565681006,585.688,-44.6875,199.75
1516786565704075,523.25,1.5625,261.5
1516786565719115,392.375,59.875,320.125
1516786565741028,255.125,94.0625,360
1516786565764088,138.75,104.813,370.875
1516786565787151,62.125,91.375,378.188
1516786565801187,21.875,83.5,380.625
1516786565823247,33.6875,99.875,375.688
1516786565840292,130.375,144.938,359.875
1516786565861492,221.375,214.875,320.5
1516786565885412,233.688,255.813,264.688
1516786565900451,192.938,261.125,207.188
1516786565921740,63.4375,242.625,179
1516786565937551,-60.375,216,142.125
1516786565959827,-118.438,171.875,116.063
1516786565989870,-116,140.5,82.6875
1516786565997712,-72.375,126.063,33.9375
1516786566019899,-41.5625,101.125,-45.5
1516786566041048,-33.6875,60.4375,-119.188
1516786566057872,-27.25,17.25,-163.875
1516786566079959,-8.8125,-23.875,-195.25
1516786566100991,-23.625,-60.1875,-230
1516786566118050,-23.375,-103.125,-261.5
1516786566140089,-65.4375,-159.75,-306.563
1516786566162181,-30.5,-168,-352.563
1516786566177189,-17.6875,-195.313,-361.875
1516786566200249,-46.8125,-245.125,-384.375
1516786566221306,-45.375,-300.125,-449.438
1516786566237376,-56.125,-359.063,-491.375
1516786566260409,-177.875,-451.625,-412
1516786566281682,-483.625,-302.5,-298.5
1516786566297508,-853.5,-123.75,-228.313
1516786566320569,-453.313,82.1875,-48.3125
1516786566341850,82,54.5,87.0625
1516786566357668,344.375,25.0625,16.5625
1516786566379727,408.125,-21.5625,-20.125
1516786566400783,233.813,-16.75,-27
1516786566417827,-80.5,-11.8125,-6.75
1516786566441893,-227.375,3.0625,6.6875
1516786566460941,-151.625,9.4375,11.375
1516786566477987,-14.125,6.5625,15.9375
1516786566500047,54,9.5625,10.625
1516786566521103,45.8125,4.75,2.4375
1516786566537174,16.125,-3.375,-4.125
1516786566559203,-5.6875,-1.9375,-6.4375
1516786566582270,-16.875,-0.1875,-3.5
1516786566597306,-7.875,1.125,-2.3125
1516786566619365,2.375,1.5,-5.9375
1516786566641422,-2.75,2.1875,-8.0625
1516786566656463,-3.625,0.6875,-9.5625
1516786566679530,5.8125,0.875,-9.8125
1516786566701583,2.8125,1.25,-5.3125
1516786566724650,-5.3125,1.75,-5.5625
1516786566739685,-3.6875,-0.4375,-8.0625
1516786566761743,3.5,-0.9375,-8.9375
1516786566776783,1.375,-1.6875,-9.6875
1516786566799072,-4.375,-2.9375,-10.125
1516786566822122,-7.625,-0.875,-8.625
1516786566837170,-2.6875,-1.3125,-7.25
1516786566859218,8.0625,-1.875,-10.3125
1516786566875044,6.25,-1.5,-9.75
1516786566898105,0,-1.125,-8
1516786566919311,-13.25,-2.75,-8.375
1516786566942352,-21.9375,-3.875,-8.6875
1516786566957371,-2,-2.625,-6.375
1516786566979320,14.4375,-1.125,-4.8125
1516786567002384,20.625,1.5,-2.1875
1516786567018425,12.9375,4.5,1.25
1516786567039480,10.8125,8.875,4.0625
1516786567061539,13.8125,14.3125,11.5625
1516786567078584,16.375,25.625,18.9375
1516786567099642,10.1875,26.4375,22.25
1516786567121700,7.8125,20.875,18.6875
1516786567138746,-5.0625,11.375,10
1516786567159840,-17.1875,6.75,4.8125
1516786567181891,-16.75,4.75,2.25
1516786567205925,-10,-0.1875,-0.4375
1516786567218960,-18.4375,0.875,-1.375
1516786567235006,-11.875,1.1875,-2.125
1516786567258085,9.875,0.6875,-1.0625
1516786567279152,16.875,8,1.125
1516786567295162,15.875,13.3125,5.5
1516786567318222,9.5625,13.3125,10.9375
1516786567339483,8.9375,11.375,10.6875
1516786567355322,0.0625,16,8.6875
1516786567378383,6.5,18.75,11.0625
1516786567399646,26.9375,11.1875,14.8125
1516786567415482,19.5625,9.8125,17.0625
1516786567438544,-7.9375,23.9375,14.5
1516786567459839,-4.9375,23.6875,27.375
1516786567475642,-24.375,13.6875,26.25
1516786567498737,40.3125,12.1875,12.3125
1516786567519763,17.25,17,11
1516786567534800,6.25,29.5625,9.1875
1516786567557866,65.875,35.125,10.0625
1516786567579054,28.875,17,24.0625
1516786567594958,-10.25,-4.875,27.0625
1516786567618020,-20.875,1.5625,17
1516786567639077,-23.5,19.0625,12.8125
1516786567655120,0.625,8.375,32
1516786567678188,5.4375,-1.5,24.4375
1516786567699382,38.25,2.6875,9.75
1516786567715278,19.3125,8.25,-1.1875
1516786567737427,21.25,14.9375,2.0625
1516786567759542,24.8125,14.375,6.8125
1516786567775439,-3.375,4.625,9.875
1516786567797496,-21.9375,1.4375,11.875
1516786567826704,-21.1875,-1.375,8
1516786567835624,-6.6875,-0.4375,3.875
1516786567857658,14.8125,-1.1875,-1.75
1516786567879858,22.3125,-3.5625,-3.25
1516786567895783,12.3125,-4.9375,1
1516786567918820,-2.6875,-3.0625,3.6875
1516786567940880,-9.625,0.1875,3.875
1516786567954915,-8,3.625,2.625
1516786567977977,-0.6875,2.0625,2.125
1516786568001041,5.5,1.1875,0.375
1516786568015077,7.1875,1.1875,-3
1516786568038186,6.25,2.5,1.8125
1516786568061200,0.6875,2.9375,6.125
1516786568075236,-7.4375,3.5,8.6875
1516786568105317,-3.5,4.5625,8.125
1516786568120357,7.0625,6.1875,5.8125
1516786568143418,11.4375,7.625,6.625
1516786568157456,9.0625,5,7.25
1516786568180534,2.6875,7.125,9.25
1516786568195555,-5.5625,9.875,10.1875
1516786568217616,-14.8125,8.375,11
1516786568240675,-22,6.5,10.5
1516786568261731,-18.1875,12.9375,12.6875
1516786568277774,-17.75,28.1875,21.375
1516786568300856,-32.625,40.6875,31.6875
1516786568321921,-64.125,39.6875,35.5625
1516786568337936,-82.5625,40.6875,36.1875
1516786568360996,-86.25,48.625,41.5625
1516786568382191,-78.75,44.0625,49.0625
1516786568397237,-72.75,24.9375,42.875
1516786568421157,-53,15.625,32.125
1516786568442442,-28.375,17.6875,18.875
1516786568457369,-8.875,19.125,15.25
1516786568480460,-15.9375,19.1875,15.5625
1516786568501375,-25.5625,20.3125,15.125
1516786568517431,-13.5,23.75,12.5625
1516786568540490,5.6875,21.5,10.25
1516786568561530,4.25,18.5625,7.3125
1516786568577572,0.125,19.0625,6.25
1516786568600633,-2.3125,21.625,3.875
1516786568621721,-1,24.3125,-0.4375
1516786568637766,6,25.6875,0.375
1516786568661026,4.9375,21.375,4.25
1516786568681987,-7,11.5625,8.5625
1516786568697036,-9.75,10.625,9.25
1516786568711072,8.3125,5.8125,9.5
1516786568734014,8.3125,-7.3125,6.25
1516786568757202,-27.9375,0.375,-1.5625
1516786568771230,-35.8125,19.9375,-8.9375
1516786568794194,-6.8125,15.3125,9.3125
1516786568817209,-29.6875,-3.8125,15.0625
1516786568831459,-23.75,-8.1875,0.3125
1516786568853306,-38.875,10.5625,-5.5
1516786568876368,4.625,26.8125,-6.0625
1516786568891407,30.6875,32,0.125
1516786568913466,20.625,17.5625,9.625
1516786568936528,-1.5625,-8.5625,15.875
1516786568951633,-38.9375,3.4375,5.6875
1516786568973627,-63.9375,20.9375,6.8125
1516786568996688,-56.625,4.1875,14.25
1516786569010725,-3.625,-6.625,-5
1516786569033819,5.75,-2.8125,-8.75
1516786569056985,11.4375,10,-6.5625
1516786569070970,8.375,16.8125,-7.5
1516786569094177,7.625,10,-6.1875
1516786569117225,2.9375,-1.6875,-3.5
1516786569131255,-18.0625,-0.6875,-1.8125
1516786569154107,-21.9375,-0.625,-1.8125
1516786569177167,-5.125,0.6875,-1
1516786569191206,4.625,1.125,-4.375
1516786569215302,5.375,2.0625,-5.75
1516786569236326,-1.625,0.3125,-4.625
1516786569251599,-3.8125,-1,-4.125
1516786569273422,-2.125,-4,-4.25
1516786569288462,-3.1875,-1.5625,-4.25
1516786569319545,-3.3125,-1.75,-5.1875
1516786569333617,0.375,-2.5625,-4.3125
1516786569348624,-0.4375,-3.1875,-3.4375
1516786569370683,-1.9375,-4.5,-2.8125
1516786569393775,-4.3125,-4.4375,-4.375
1516786569408939,-1.9375,-3.8125,-5.1875
1516786569430842,1,-4.25,-4.75
1516786569453944,2.4375,-4.9375,-2.875
1516786569468947,2.0625,-6.125,-2.375
1516786569491165,0.1875,-5.0625,-3
1516786569514276,-0.75,-4,-3.375
1516786569529277,-0.75,-3.4375,-4.3125
1516786569551307,-0.5,-4.1875,-6
1516786569574283,-1.9375,-4.875,-6.4375
1516786569589262,-2.4375,-4.5,-5.4375
1516786569611460,-3,-3.9375,-3.75
1516786569633414,-1.0625,-2.1875,-3.1875
1516786569650427,2.0625,-1.125,-3.4375
1516786569671626,0.5625,-0.1875,-3.9375
1516786569693686,-0.9375,0.9375,-3.5
1516786569710670,-3.0625,1.6875,-1.25
1516786569731751,-5.375,1.75,0.4375
1516786569753702,-4.75,3.3125,0.9375
1516786569769750,-0.1875,4.125,0.75
1516786569791802,3.0625,2.875,0.4375
1516786569813883,0.75,1.125,0.125
1516786569829941,-1.8125,0.375,0.4375
1516786569850959,-3.3125,1.125,1.5
1516786569874247,-5.5625,2.25,1.5625
1516786569890064,-3.125,3.375,2.25
1516786569911337,-0.5625,2.9375,4.9375
1516786569934259,-1.9375,3.4375,6
1516786569950225,0.25,7.8125,9.6875
1516786569971311,6.4375,11,13.25
1516786569993495,20.5625,15.1875,16.1875
1516786570010383,25.8125,20.375,14.75
1516786570031591,20,18.5625,13.875
1516786570053497,14.375,16.5625,16.25
1516786570070545,5.0625,17.8125,17.625
1516786570091738,7.625,20.125,14.1875
1516786570113659,3.9375,17.375,10.5625
1516786570129910,-8.4375,11.25,12.9375
1516786570154794,-16.5625,14.9375,10.5625
1516786570173842,-6.875,23.5,10.3125
1516786570191866,12,35.3125,15.75
1516786570211134,-15.4375,7.75,20.5
1516786570234201,1.875,1,17.75
1516786570250019,-21.375,11.9375,11.6875
1516786570271077,0.8125,26.75,1.5
1516786570295141,40.0625,32.125,7.5625
1516786570310186,18.8125,30.5625,7.5
1516786570331238,24.375,4.75,12.3125
1516786570353297,2.5,10.625,5.0625
1516786570370342,-57.3125,32.0625,-6.6875
1516786570391543,-49.9375,12.875,0.8125
1516786570413456,20.625,-0.3125,-3.625
1516786570430501,20.9375,-2,-7.3125
1516786570451590,5.3125,14.8125,-5.6875
1516786570473833,9.25,33.375,3.25
1516786570490696,21,29.75,5.4375
1516786570510934,18.0625,15.5,1.125
1516786570533970,2.625,12.5625,-10
1516786570549867,-17.625,18,-12.6875
1516786570570884,1.125,16,-9.4375
1516786570594082,26.6875,16.125,-8.8125
1516786570609978,22.375,14.875,-9.6875
1516786570633182,9.75,15.1875,-6.75
1516786570654115,5.125,13.4375,-4.6875
1516786570670139,4.4375,11.4375,-4.875
1516786570692426,4.5625,12,-7.125
1516786570707407,-0.25,11.375,-11.25
1516786570730299,-0.25,11.75,-12.9375
1516786570752460,2.0625,14,-13.625
1516786570773609,2.5,16.0625,-13.3125
1516786570790459,1.75,16.1875,-11.875
1516786570812517,-0.3125,17.375,-12.5625
1516786570833599,-0.625,17.0625,-13.75
1516786570850632,0.9375,17.3125,-15.8125
1516786570879908,0.875,17.5,-16.1875
1516786570894910,-7.0625,17.75,-17.5625
1516786570909775,-9.8125,16.375,-19.8125
1516786570931977,-5.5,18.8125,-20.1875
1516786570953893,-0.5625,21.6875,-20.375
1516786570969070,-0.6875,24.8125,-22.4375
1516786570992141,-3.1875,25.6875,-27.1875
1516786571022075,-3.25,29.1875,-30.6875
1516786571029092,-3.0625,33.375,-30.9375
1516786571052202,-1.6875,36.9375,-30.3125
1516786571074365,0.5,39.5625,-30.375
1516786571089267,-1.6875,39.3125,-30.875
1516786571112392,-5.1875,39.5,-34.9375
1516786571134591,-5.5625,41.75,-38.75
1516786571157442,-6.625,42.75,-39.5625
1516786571171490,-5.3125,43.5625,-40.5625
1516786571194532,-4.75,43.8125,-43.6875
1516786571209610,-7,45,-47.4375
1516786571231660,-7.8125,44.4375,-51.5625
1516786571254694,-6.25,41.125,-52.0625
1516786571269734,-4.125,36,-50.1875
1516786571291792,-0.1875,31,-49.125
1516786571307833,3.75,28.4375,-47.4375
1516786571328889,5.6875,22.25,-46.25
1516786571351951,15.3125,21.75,-44.125
1516786571368008,25.8125,23.0625,-42
1516786571389049,24.3125,24.1875,-40
1516786571412112,21.25,25.9375,-33.75
1516786571434325,21,22.8125,-25.5
1516786571449211,23.8125,28.1875,-15.5625
1516786571472271,31.8125,36.625,-6
1516786571488333,34.875,40.75,5.9375
1516786571509371,29.5,40.875,16.75
1516786571531427,25.0625,42.125,25.6875
1516786571547472,29.75,48.6875,32.1875
1516786571569536,35.5,51.75,37.5
1516786571591595,27.875,52.1875,44.5
1516786571607632,20.25,49.25,49.5625
1516786571629861,24.3125,48.8125,49.625
1516786571653847,29.125,49.3125,49
1516786571667791,24.9375,48.9375,50.625
1516786571689908,16.4375,42.625,47.75
1516786571713035,22.6875,41.625,43.9375
1516786571727984,27.625,40.6875,42
1516786571751013,18.875,36.6875,39.5
1516786571772071,17.25,32.5625,37.1875
1516786571788113,13,27.125,34.875
1516786571811173,6.25,21.5625,35.6875
1516786571832357,0.1875,12.1875,36.6875
1516786571848271,-17.9375,-0.0625,38.125
1516786571870331,-38.6875,-12.125,42.8125
1516786571892523,-49.9375,-25.25,47.125
1516786571907439,-68.5,-40.125,50.875
1516786571930490,-83.0625,-56.6875,60.25
1516786571951546,-98.0625,-74,68.25
1516786571967588,-131,-91.5,73.8125
1516786571990650,-160.5,-103.25,85.1875
